"令和2年4月25日（土）","https://www.mhlw.go.jp/stf/newpage_11044.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年4月26日（日）","https://www.mhlw.go.jp/stf/newpage_11049.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者2名が報告されました。"
"令和2年4月27日（月）","https://www.mhlw.go.jp/stf/newpage_11072.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年4月28日（火）","https://www.mhlw.go.jp/stf/newpage_11097.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年4月29日（水）","https://www.mhlw.go.jp/stf/newpage_11106.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者2名が報告されました。"
"令和2年4月30日（木）","https://www.mhlw.go.jp/stf/newpage_11120.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者2名が報告されました。"
"令和2年5月02日（土）","https://www.mhlw.go.jp/stf/newpage_11161.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年5月06日（水）","https://www.mhlw.go.jp/stf/newpage_11177.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年5月07日（木）","https://www.mhlw.go.jp/stf/newpage_11191.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年5月08日（金）","https://www.mhlw.go.jp/stf/newpage_11220.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年5月10日（日）","https://www.mhlw.go.jp/stf/newpage_11231.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年5月12日（火）","https://www.mhlw.go.jp/stf/newpage_11270.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年5月13日（水）","https://www.mhlw.go.jp/stf/newpage_11290.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者1名が報告されました。"
"令和2年5月16日（土）","https://www.mhlw.go.jp/stf/newpage_11355.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年5月21日（木）","https://www.mhlw.go.jp/stf/newpage_11438.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年5月23日（土）","https://www.mhlw.go.jp/stf/newpage_11469.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年5月24日（日）","https://www.mhlw.go.jp/stf/newpage_11472.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年5月25日（月）","https://www.mhlw.go.jp/stf/newpage_11495.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年5月26日（火）","https://www.mhlw.go.jp/stf/newpage_11518.html","海外から空港に到着した乗客で、検疫により無症状病原体保有者４名が報告されました。"
"令和2年5月27日（水）","https://www.mhlw.go.jp/stf/newpage_11552.html","海外から空港に到着した乗客で、検疫により無症状病原体保有者３名が報告されました。"
"令和2年5月28日（木）","https://www.mhlw.go.jp/stf/newpage_11568.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年5月29日（金）","https://www.mhlw.go.jp/stf/newpage_11584.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者９名が報告されました。"
"令和2年5月30日（土）","https://www.mhlw.go.jp/stf/newpage_11603.html","海外から空港に到着した乗客で、検疫により新型コロナウイルス感染症の無症状病原体保有者４名が報告されました。"
"令和2年5月31日（日）","https://www.mhlw.go.jp/stf/newpage_11605.html","海外から空港に到着した乗客で、検疫により新型コロナウイルス感染症の無症状病原体保有者４名が報告されました。"
"令和2年6月01日（月）","https://www.mhlw.go.jp/stf/newpage_11625.html","海外から空港に到着した乗客で、検疫により新型コロナウイルス感染症の無症状病原体保有者１名が報告されました。"
"令和2年6月02日（火）","https://www.mhlw.go.jp/stf/newpage_11642.html","海外から空港に到着した乗客で、検疫により新型コロナウイルス感染症の無症状病原体保有者１名が報告されました。"
"令和2年6月03日（水）","https://www.mhlw.go.jp/stf/newpage_11666.html","海外から空港に到着した乗客で、検疫により新型コロナウイルス感染症の無症状病原体保有者4名が報告されました。"
"令和2年6月04日（木）","https://www.mhlw.go.jp/stf/newpage_11701.html","海外から空港に到着した乗客で、検疫により新型コロナウイルス感染症の無症状病原体保有者３名が報告されました。"
"令和2年6月05日（金）","https://www.mhlw.go.jp/stf/newpage_11725.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者1名、無症状病原体保有者２名が報告されました。"
"令和2年6月06日（土）","https://www.mhlw.go.jp/stf/newpage_11735.html","海外から空港に到着した乗客で、検疫により新型コロナウイルス感染症の無症状病原体保有者１名が報告されました。"
"令和2年6月07日（日）","https://www.mhlw.go.jp/stf/newpage_11740.html","海外から空港に到着した乗客で、検疫により新型コロナウイルス感染症の無症状病原体保有者６名が報告されました。"
"令和2年6月09日（火）","https://www.mhlw.go.jp/stf/newpage_11777.html","海外から空港に到着した乗客で、検疫により新型コロナウイルス感染症の無症状病原体保有者15名が報告されました。"
"令和2年6月10日（水）","https://www.mhlw.go.jp/stf/newpage_11795.html","海外から空港に到着した乗客で、検疫により新型コロナウイルス感染症の無症状病原体保有者２名が報告されました。"
"令和2年6月11日（木）","https://www.mhlw.go.jp/stf/newpage_11818.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年6月12日（金）","https://www.mhlw.go.jp/stf/newpage_11860.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
"令和2年6月13日（土）","https://www.mhlw.go.jp/stf/newpage_11866.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名および無症状病原体保有者２名が報告されました。"
"令和2年6月14日（日）","https://www.mhlw.go.jp/stf/newpage_11869.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者14名が報告されました。"
"令和2年6月15日（月）","https://www.mhlw.go.jp/stf/newpage_11887.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者12名が報告されました。"
"令和2年6月16日（火）","https://www.mhlw.go.jp/stf/newpage_11912.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年6月17日（水）","https://www.mhlw.go.jp/stf/newpage_11946.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年6月18日（木）","https://www.mhlw.go.jp/stf/newpage_11972.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年6月19日（金）","https://www.mhlw.go.jp/stf/newpage_11997.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名および無症状病原体保有者２名が報告されました。"
"令和2年6月21日（日）","https://www.mhlw.go.jp/stf/newpage_12011.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者７名が報告されました。"
"令和2年6月22日（月）","https://www.mhlw.go.jp/stf/newpage_12034.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年6月23日（火）","https://www.mhlw.go.jp/stf/newpage_12051.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者３名が報告されました。"
"令和2年6月24日（水）","https://www.mhlw.go.jp/stf/newpage_12068.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者７名が報告されました。"
"令和2年6月25日（木）","https://www.mhlw.go.jp/stf/newpage_12095.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年6月26日（金）","https://www.mhlw.go.jp/stf/newpage_12117.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者６名が報告されました。"
"令和2年6月27日（土）","https://www.mhlw.go.jp/stf/newpage_12124.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者４名が報告されました。"
"令和2年6月28日（日）","https://www.mhlw.go.jp/stf/newpage_12127.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年6月29日（月）","https://www.mhlw.go.jp/stf/newpage_12138.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年6月30日（火）","https://www.mhlw.go.jp/stf/newpage_12156.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者６名が報告されました。"
"令和2年7月02日（木）","https://www.mhlw.go.jp/stf/newpage_12199.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者２名が報告されました。"
"令和2年7月03日（金）","https://www.mhlw.go.jp/stf/newpage_12238.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者１名が報告されました。"
"令和2年7月04日（土）","https://www.mhlw.go.jp/stf/newpage_12247.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者６名が報告されました。"
"令和2年7月05日（日）","https://www.mhlw.go.jp/stf/newpage_12249.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者12名が報告されました。"
"令和2年7月06日（月）","https://www.mhlw.go.jp/stf/newpage_12271.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年7月07日（火）","https://www.mhlw.go.jp/stf/newpage_12288.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
"令和2年7月08日（水）","https://www.mhlw.go.jp/stf/newpage_12314.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者３名が報告されました。"
"令和2年7月09日（木）","https://www.mhlw.go.jp/stf/newpage_12340.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
"令和2年7月10日（金）","https://www.mhlw.go.jp/stf/newpage_12362.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者10名が報告されました。"
"令和2年7月11日（土）","https://www.mhlw.go.jp/stf/newpage_12376.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者12名が報告されました。"
"令和2年7月12日（日）","https://www.mhlw.go.jp/stf/newpage_12379.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者20名が報告されました。"
"令和2年7月13日（月）","https://www.mhlw.go.jp/stf/newpage_12397.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者12名が報告されました。"
"令和2年7月14日（火）","https://www.mhlw.go.jp/stf/newpage_12431.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者5名が報告されました。"
"令和2年7月15日（水）","https://www.mhlw.go.jp/stf/newpage_12458.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者12名が報告されました。"
"令和2年7月16日（木）","https://www.mhlw.go.jp/stf/newpage_12476.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者４名が報告されました。"
"令和2年7月17日（金）","https://www.mhlw.go.jp/stf/newpage_12507.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者８名が報告されました。"
"令和2年7月18日（土）","https://www.mhlw.go.jp/stf/newpage_12516.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者９名が報告されました。"
"令和2年7月19日（日）","https://www.mhlw.go.jp/stf/newpage_12518.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者９名が報告されました。"
"令和2年7月20日（月）","https://www.mhlw.go.jp/stf/newpage_12548.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者10名が報告されました。"
"令和2年7月21日（火）","https://www.mhlw.go.jp/stf/newpage_12578.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者14名が報告されました。"
"令和2年7月22日（水）","https://www.mhlw.go.jp/stf/newpage_12599.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者２名、無症状病原体保有者２名が報告されました。"
"令和2年7月23日（木）","https://www.mhlw.go.jp/stf/newpage_12613.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者15名が報告されました。"
"令和2年7月24日（金）","https://www.mhlw.go.jp/stf/newpage_12617.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者４名が報告されました。"
"令和2年7月25日（土）","https://www.mhlw.go.jp/stf/newpage_12621.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者10名が報告されました。"
"令和2年7月26日（日）","https://www.mhlw.go.jp/stf/newpage_12624.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者６名が報告されました。"
"令和2年7月27日（月）","https://www.mhlw.go.jp/stf/newpage_12644.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者18名が報告されました。"
"令和2年7月28日（火）","https://www.mhlw.go.jp/stf/newpage_12674.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者13名が報告されました。"
"令和2年7月29日（水）","https://www.mhlw.go.jp/stf/newpage_12714.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者22名が報告されました。"
"令和2年7月30日（木）","https://www.mhlw.go.jp/stf/newpage_12744.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者８名が報告されました。"
"令和2年7月31日（金）","https://www.mhlw.go.jp/stf/newpage_12771.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの患者１名、無症状病原体保有者４名が報告されました。"
"令和2年8月01日（土）","https://www.mhlw.go.jp/stf/newpage_12778.html","海外から空港に到着した乗客で、検疫により新型コロナウイルスの無症状病原体保有者５名が報告されました。"
