114
88
92
108
103
88
100
107
106
91
67
97
74
130
93
93
94
76
65
72
97
113
108
104
108
95
83
112
106
85
128
98
99
91
108
112
113
138
118
115
93
138
108
98
86
99
74
76
109
122
102
91
118
99
96
129
98
109
99
126
113
117
173
185
157
177
184
159
167
208
223
229
223
231
230
244
288
320
289
253
264
227
197
228
275
242
234
255
217
226
265
261
286
249
238
204
206
249
225
141
69
17
