2


1


4

3
3
2
2
3

2
1
1
2
3
5
7
2
2
6
5
2

10

6
5
9
9
15
11
13
14
24
17
19
21
25
31
26
23
35
25
28
34
28
31
27
27
36
29
43
29
38
32
43
30
36
46
59
68
79
82
85
110
163
141
176
194
306
284
290
445
392
505
408
512
439
368
454
396
377
304
368
328
264
299
269
262
203
212
195
155
207
149
149
105
134
105
98
112
92
85
84
81
72
56
45
45
34
34
28
24
23
23
26
21
17
24
16
19
14
22
16
16
23
20
30
14
27
24
31
21
14
17
25
22
17
28
30
32
26
32
37
45
40
32
31
42
37
48
42
44
41
66
46
84
84
94
79
75
123
98
132
165
185
157
173
177
180
277
256
245
286
290
313
317
399
398
400
414
442
478
474
620
611
670
671
670
687
768
934
914
929
806
799
879
758
880
801
769
675
617
596
565
644
670
622
588
622
620
534
602
513
439
373
323
293
228
212
201
138
96
28
8
